"EntityType","EntityName","Cluster","Metric","Unit","Samples","Average","P95","P99","Maximum","Minimum","FirstSample","LastSample"
"VM","TG002VMDBO224","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,13","0,13","0,13","0,13","0,13","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO224","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","119,3827","121","122","122","116","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO224","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","1,1676","3","3","3","1","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO224","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","10296849,0642","10321892","10321892","10321892","10225852","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO224","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,0779","1,16","1,21","1,3","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO224","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBO224","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP220","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","26803,7291","30777","31421","31818","19464","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP220","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","4,4725","6","6,1","6,15","4,28","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP220","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","723,3575","971","986","994","693","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP220","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","371,4693","442","512","1473","274","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP220","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","16764667,838","16764928","16764928","16764928","16718359","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP220","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","13,5567","21,25","28,22","28,61","11,16","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP220","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP220","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","3,2961","14","41","52","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-de95cb6c-4ac9-481f-a759-8a1de8d1f4aa","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","1668,8408","1936","2002","2072","1353","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-de95cb6c-4ac9-481f-a759-8a1de8d1f4aa","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1597","0,16","0,16","0,17","0,15","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-de95cb6c-4ac9-481f-a759-8a1de8d1f4aa","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","3,9218","4","4","4","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-de95cb6c-4ac9-481f-a759-8a1de8d1f4aa","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","5,3575","6","6","7","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-de95cb6c-4ac9-481f-a759-8a1de8d1f4aa","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","126053,0419","126096","126117","126121","125678","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-de95cb6c-4ac9-481f-a759-8a1de8d1f4aa","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","17,9758","18,73","19,05","19,22","16,28","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-de95cb6c-4ac9-481f-a759-8a1de8d1f4aa","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-9196713c-da6a-4dbb-bbe4-634160c064c2","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","1769,3045","1860","1894","1915","1623","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-9196713c-da6a-4dbb-bbe4-634160c064c2","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1623","0,17","0,17","0,17","0,16","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-9196713c-da6a-4dbb-bbe4-634160c064c2","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","3,9944","4","4","4","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-9196713c-da6a-4dbb-bbe4-634160c064c2","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","6,2291","8","9","11","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-9196713c-da6a-4dbb-bbe4-634160c064c2","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","130078,1201","130093","130099","130103","129721","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-9196713c-da6a-4dbb-bbe4-634160c064c2","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","17,962","18,8","19,02","19,52","16,63","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-9196713c-da6a-4dbb-bbe4-634160c064c2","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-480e8884-21ea-4b85-aa98-a11aeea5c965","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","1776,8408","2040","2106","2142","1473","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-480e8884-21ea-4b85-aa98-a11aeea5c965","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1539","0,16","0,16","0,16","0,15","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-480e8884-21ea-4b85-aa98-a11aeea5c965","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","3,7346","4","4","4","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-480e8884-21ea-4b85-aa98-a11aeea5c965","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","5,9134","8","9","9","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-480e8884-21ea-4b85-aa98-a11aeea5c965","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","131069,9665","131072","131072","131072","130708","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-480e8884-21ea-4b85-aa98-a11aeea5c965","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","17,8864","18,52","18,82","19,22","16,66","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","vCLS-480e8884-21ea-4b85-aa98-a11aeea5c965","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD007","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","19686,5251","21232","21732","21961","17352","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD007","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,2668","0,29","0,34","0,41","0,24","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD007","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","58,4218","62","75","88","54","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD007","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","32,7793","63","93","213","19","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD007","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","14007649,6313","14008088","14008088","14008088","13969173","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD007","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,2252","1,42","1,67","1,88","1,03","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD007","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD007","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,2374","0","2","33","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD008","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","15245,1285","16545","17276","17658","13799","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD008","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1311","0,16","0,23","0,28","0,1","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD008","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","29,3128","36","49","61","22","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD008","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","11,9162","42","74","198","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD008","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","13941135,3045","13941568","13941568","13941568","13864115","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD008","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,0693","1,23","1,62","1,76","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD008","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD008","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,2486","0","2","31","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD005","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","123640,6564","162325","165124","165755","96670","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD005","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","3,6077","13,01","13,05","13,41","1,28","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD005","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","778,2207","2804","2813","2889","276","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD005","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","355,0531","633","688","765","120","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD005","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","18091044,1592","20428800","20428800","20428800","17414787","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD005","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,7234","2,85","3,1","3,21","1,15","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD005","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD005","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","178,2877","268","280","403","103","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD006","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","36140,8268","38252","39054","39994","32648","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD006","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1534","0,16","0,21","0,25","0,14","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD006","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","69,2989","73","95","112","66","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD006","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","14,7207","43","140","210","1","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD006","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","15502517,9469","15503360","15503360","15503360","15417230","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD006","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","0,997","1,02","1,09","1,19","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD006","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD006","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,3128","1","5","33","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","14896,933","16731","17292","17436","12928","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1043","0,12","0,18","0,26","0,09","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","23,4525","27","40","57","21","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","11,1536","40","74","205","1","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","13925967,7765","13926400","13926400","13926400","13887716","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,0562","1,2","1,38","2,2","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,2458","0","2","32","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD010","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","9127,6006","9625","9823","10033","8456","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD010","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,0654","0,08","0,15","0,2","0,06","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD010","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","15,6983","19","33","45","14","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD010","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","7,3101","37","67","199","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD010","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","13924027,8743","13924352","13924352","13924352","13885673","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD010","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,0364","1,16","1,41","1,88","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD010","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD010","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,2291","0","2","33","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","60610,757","72135","75949","77106","49503","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","1,0555","1,13","1,25","2,19","0,97","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","228,3408","245","270","473","210","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","29,8492","63","156","246","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","15339656,257","16203776","16203776","16203776","13940736","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","6,7187","7,32","8,1","10,28","5,86","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","80,9665","82","112","132","78","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","84037,6732","113091","122859","125138","61729","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","1,3145","1,73","1,83","2,5","0,99","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","284,1313","373","396","539","215","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","82,743","126","185","268","32","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","15729052,1536","16242688","16242688","16242688","14888960","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","6,0552","6,97","7,93","10,54","4,19","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","91,824","181","182","212","21","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD009","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","21368,7263","23184","24041","24845","19204","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD009","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,2469","0,32","0,37","0,56","0,22","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD009","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","54,0754","69","80","121","48","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD009","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","18,6397","50","108","227","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD009","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","14008211,3073","14008320","14008320","14008320","13969408","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD009","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,5232","1,88","2,38","2,78","1,09","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD009","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD009","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","4,0028","4","28","46","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","15585,6844","17846","18833","21266","10650","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,1344","0,17","0,25","0,97","0,08","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","29,8296","37","54","211","19","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","12,3101","46","81","381","3","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","11676804,8436","11677176","11677179","11677180","11612291","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,2287","1,47","2,09","2,67","1,01","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","1,5698","3","29","187","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","32161,0782","34121","34775","36154","28871","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,3989","0,41","0,47","0,56","0,38","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","86,9553","90","102","122","84","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004_UAT","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","32,852","64","125","234","20","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004_UAT","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","13942243,0782","13942784","13942784","13942784","13904054","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004_UAT","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","1,4656","1,69","2,06","2,23","1,18","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004_UAT","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD004_UAT","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","0,3017","1","5","36","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","61719,7346","65202","66369","68337","57511","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","4,4691","4,58","4,75","4,92","4,28","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","481,5838","493","512","530","462","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003_UAT","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","441,1872","544","649","820","325","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003_UAT","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","8374077,067","8374272","8374272","8374272","8351010","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003_UAT","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","12,6311","13,7","14,05","15,35","9,28","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003_UAT","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD003_UAT","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","273,1145","275","306","501","263","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","205857,3827","214178","217461","222120","189413","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","1,4647","1,48","3,56","5,51","1,38","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","633,7989","641","1537","2376","596","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002_UAT","CLUSTER_PF_FLOOZ_PROD","disk.usage.average","KBps","358","691,1089","314","19820","78102","56","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002_UAT","CLUSTER_PF_FLOOZ_PROD","mem.consumed.average","KB","358","16305543,3883","16306176","16306176","16306176","16260881","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002_UAT","CLUSTER_PF_FLOOZ_PROD","mem.usage.average","%","358","9,8387","13,11","15,88","17,78","7,63","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002_UAT","CLUSTER_PF_FLOOZ_PROD","mem.vmmemctl.average","KB","358","0","0","0","0","0","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD002_UAT","CLUSTER_PF_FLOOZ_PROD","net.usage.average","KBps","358","273,1648","276","307","346","264","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.ready.summation","millisecond","358","10695,3492","11604","11822","12276","9875","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.usage.average","%","358","0,2644","0,31","0,41","0,58","0,24","10/08/2026 00:00:00","08/09/2026 18:00:00"
"VM","TG002VMCRD001_UAT","CLUSTER_PF_FLOOZ_PROD","cpu.usagemhz.average","MHz","358","28,5531","34","44","62","26","10/08/2026 00:00:00","08/09/2026 18:00:00"
